Total,Artist,Title,Country
"81,374,719",PinkPantheress,Pain,country/us_daily_totals.html
"7,067,381",Justin Timberlake,Selfish,country/us_daily_totals.html
"2,378,907",Toby Keith,As Good As I Once Was,country/us_daily_totals.html
"482,335,103",The Weeknd,Starboy (w/ Daft Punk),country/us_daily_totals.html
"688,489,126",Travis Scott,goosebumps,country/us_daily_totals.html
"380,469,308",Bryson Tiller,Don't,country/us_daily_totals.html
"147,366,730",Sabrina Carpenter,Nonsense,country/us_daily_totals.html
"386,300",Muni Long,Made For Me,country/us_daily_totals.html
"63,939,897",Zach Bryan,Tourniquet,country/us_daily_totals.html
"119,567,007",Travis Scott,MELTDOWN,country/us_daily_totals.html
"210,051,435",The Walters,I Love You So,country/us_daily_totals.html
"113,457,178",Kanye West,I Wonder,country/us_daily_totals.html
"567,366,521",Harry Styles,As It Was,country/us_daily_totals.html
"442,788,271",Kendrick Lamar,LOVE. FEAT. ZACARI. (w/ Zacari),country/us_daily_totals.html
"21,619,993",Keyshia Cole,Love,country/us_daily_totals.html
"385,295,281",Arctic Monkeys,505,country/us_daily_totals.html
"53,632,570",Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,country/us_daily_totals.html
"183,442,933",Grupo Frontera,un x100to (w/ Bad Bunny),country/us_daily_totals.html
"37,457,815",Zach Bryan,Spotless (w/ The Lumineers),country/us_daily_totals.html
"100,342,084",Bailey Zimmerman,Religiously,country/us_daily_totals.html
"361,299,357",J. Cole,Wet Dreamz,country/us_daily_totals.html
"28,163,280",The Goo Goo Dolls,Iris,country/us_daily_totals.html
"67,029,098",Frank Ocean,Novacane,country/us_daily_totals.html
"45,795,668",Morgan Wallen,Man Made A Bar (w/ Eric Church),country/us_daily_totals.html
"454,474,755",The Weeknd,The Hills,country/us_daily_totals.html
"141,396,213",J. Cole,Work Out,country/us_daily_totals.html
"542,589,089",Offset,Ric Flair Drip (w/ Metro Boomin),country/us_daily_totals.html
"290,713,668",Metro Boomin,"Creepin' (w/ The Weeknd, 21 Savage)",country/us_daily_totals.html
"168,020,697",Baby Keem,ORANGE SODA,country/us_daily_totals.html
"42,399,875",HARDY,TRUCK BED,country/us_daily_totals.html
"340,683,626",Luke Combs,Beautiful Crazy,country/us_daily_totals.html
"106,346,586",Zach Bryan,Sun to Me,country/us_daily_totals.html
"667,938,450",Kendrick Lamar,HUMBLE.,country/us_daily_totals.html
"171,015,303",Kali Uchis,Moonlight,country/us_daily_totals.html
"1,808,607",Lana Del Rey,Let The Light In (w/ Father John Misty),country/us_daily_totals.html
"30,023,222",Junior H,Y LLORO,country/us_daily_totals.html
"84,166,753",Bad Bunny,MONACO,country/us_daily_totals.html
"389,625,263",Baby Keem,family ties (w/ Kendrick Lamar),country/us_daily_totals.html
"58,247,969",Noah Kahan,Stick Season,country/gb_daily_totals.html
"21,270,106",Sophie Ellis,Bextor - Murder On The Dancefloor,country/gb_daily_totals.html
"5,405,943",Benson Boone,Beautiful Things,country/gb_daily_totals.html
"15,348,398",Teddy Swims,Lose Control,country/gb_daily_totals.html
"40,417,229",Jack Harlow,Lovin On Me,country/gb_daily_totals.html
"5,145,753",YG Marley,Praise Jah In The Moonlight,country/gb_daily_totals.html
"51,079,188",cassö,"Prada (w/ RAYE, D-Block Europe)",country/gb_daily_totals.html
"47,057,515",Tate McRae,greedy,country/gb_daily_totals.html
"10,802,882",Ariana Grande,"yes, and?",country/gb_daily_totals.html
"73,024,648",Taylor Swift,Cruel Summer,country/gb_daily_totals.html
"8,296,309",Natasha Bedingfield,Unwritten,country/gb_daily_totals.html
"51,480,966",Kenya Grace,Strangers,country/gb_daily_totals.html
"43,438,877",The Weeknd,"Popular (w/ Playboi Carti, Madonna)",country/gb_daily_totals.html
"6,719,153",21 Savage,redrum,country/gb_daily_totals.html
"6,639,148",Flo Milli,Never Lose Me,country/gb_daily_totals.html
"16,486,523",Dua Lipa,Houdini,country/gb_daily_totals.html
"61,910,544",Olivia Rodrigo,vampire,country/gb_daily_totals.html
"20,722,301",Drake,"Rich Baby Daddy (w/ Sexyy Red, SZA)",country/gb_daily_totals.html
"6,022,528",Noah Kahan,Homesick (w/ Sam Fender),country/gb_daily_totals.html
"3,907,734",The Last Dinner Party,Nothing Matters,country/gb_daily_totals.html
"103,541,506",Dave,Sprinter (w/ Central Cee),country/gb_daily_totals.html
"32,840,584",Tyla,Water,country/gb_daily_totals.html
"196,958,211",Vance Joy,Riptide,country/gb_daily_totals.html
"10,151,548",Fred again..,leavemealone (w/ Baby Keem),country/gb_daily_totals.html
"307,062,715",The Killers,Mr. Brightside,country/gb_daily_totals.html
"27,625,841",Mitski,My Love Mine All Mine,country/gb_daily_totals.html
"178,855",Noah Kahan,Forever,country/gb_daily_totals.html
"10,559,857",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/gb_daily_totals.html
"2,527,531",Ella Henderson,Alibi (w/ Rudimental),country/gb_daily_totals.html
"19,962,945",Zach Bryan,I Remember Everything (w/ Kacey Musgraves),country/gb_daily_totals.html
"43,451,568",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/gb_daily_totals.html
"9,811,845",Sabrina Carpenter,Feather,country/gb_daily_totals.html
"12,466,625",Tate McRae,exes,country/gb_daily_totals.html
"2,924,652",Michael Marcagi,Scared To Start,country/gb_daily_totals.html
"91,705,134",Miley Cyrus,Flowers,country/gb_daily_totals.html
"54,167,260",Doja Cat,Paint The Town Red,country/gb_daily_totals.html
"35,606,458",Chase & Status,"Baddadan (w/ Bou, Flowdan, IRAH, Trigga, Takura)",country/gb_daily_totals.html
"1,478,668",Good Neighbours,Home,country/gb_daily_totals.html
"18,335,511",Billy Gillies,DNA (Loving You) (w/ Hannah Boleyn),country/gb_daily_totals.html
"52,730,246",Dua Lipa,Dance The Night (From Barbie The Album),country/gb_daily_totals.html
"12,649,149",Kanye West,Runaway (w/ Pusha T),country/gb_daily_totals.html
"43,551,280",Lord Huron,The Night We Met,country/gb_daily_totals.html
"66,196,862",The Goo Goo Dolls,Iris,country/gb_daily_totals.html
"221,804,185",Drake,"One Dance (w/ Wizkid, Kyla)",country/gb_daily_totals.html
"2,269,396",Kygo,Whatever (w/ Ava Max),country/gb_daily_totals.html
"98,854,902",Taylor Swift,Anti-Hero,country/gb_daily_totals.html
"14,969,144",Richy Mitch & The Coal Miners,Evergreen,country/gb_daily_totals.html
"11,405,140",Zara Larsson,On My Love (w/ David Guetta),country/gb_daily_totals.html
"16,419,058",Kanye West,Father Stretch My Hands Pt. 1,country/gb_daily_totals.html
"21,607,173",Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),country/gb_daily_totals.html
"136,819",Madison Beer,Make You Mine,country/gb_daily_totals.html
"1,944,312",Tracy Chapman,Fast Car,country/gb_daily_totals.html
"285,067,637",Lewis Capaldi,Someone You Loved,country/gb_daily_totals.html
"59,100,024",David Kushner,Daylight,country/gb_daily_totals.html
"146,615,030",Hozier,Take Me To Church,country/gb_daily_totals.html
"146,996,011",The Kooks,Naive,country/gb_daily_totals.html
"1,614,262",Yung Filly,Grey,country/gb_daily_totals.html
"36,427,720",SZA,Snooze,country/gb_daily_totals.html
"125,897",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/gb_daily_totals.html
"23,454,075",Sonny Fodera,"Asking (w/ MK, Clementine Douglas)",country/gb_daily_totals.html
"65,595,909",Arctic Monkeys,I Wanna Be Yours,country/gb_daily_totals.html
"108,929,987",Fleetwood Mac,Everywhere - 2017 Remaster,country/gb_daily_totals.html
"38,670,835",Frank Ocean,Pink + White,country/gb_daily_totals.html
"91,301,397",J. Cole,No Role Modelz,country/gb_daily_totals.html
"114,693,216",Fleetwood Mac,Dreams - 2004 Remaster,country/gb_daily_totals.html
"33,140,352",Becky Hill,Disconnect (w/ Chase & Status),country/gb_daily_totals.html
"8,639,413",Noah Kahan,Dial Drunk (w/ Post Malone),country/gb_daily_totals.html
"8,513,433",Chris Brown,Angel Numbers / Ten Toes,country/gb_daily_totals.html
"5,218,722",Songer,Toxic (Freestyle),country/gb_daily_totals.html
"72,818,426",Tears For Fears,Everybody Wants To Rule The World,country/gb_daily_totals.html
"18,590,305",Zach Bryan,Something in the Orange,country/gb_daily_totals.html
"64,857,111",D,Block Europe - Overseas (w/ Central Cee),country/gb_daily_totals.html
"214,380",Wes Nelson,Abracadabra (Feat. Craig David) (w/ Craig David),country/gb_daily_totals.html
"37,266,814",Kanye West,Heartless,country/gb_daily_totals.html
"3,525,167",The Cranberries,Linger,country/gb_daily_totals.html
"54,249,676",Florence + The Machine,Dog Days Are Over,country/gb_daily_totals.html
"26,083,093",Kanye West,Flashing Lights (w/ Dwele),country/gb_daily_totals.html
"108,841,533",Arctic Monkeys,Why'd You Only Call Me When You're High?,country/gb_daily_totals.html
"2,588,405",Giggs,Incredible Sauce (w/ Dave),country/gb_daily_totals.html
"120,964,859",Tom Odell,Another Love,country/gb_daily_totals.html
"29,778,396",Fred again..,adore u (w/ Obongjayar),country/gb_daily_totals.html
"818,729",Rich Amiri,ONE CALL,country/gb_daily_totals.html
"41,502,181",Gunna,fukumean,country/gb_daily_totals.html
"3,195,164",D,Block Europe - Eagle (w/ Noizy),country/gb_daily_totals.html
"175,563,178",Arctic Monkeys,Do I Wanna Know?,country/gb_daily_totals.html
"27,129,740",Rihanna,We Found Love (w/ Calvin Harris),country/gb_daily_totals.html
"118,536,603",The Weeknd,Starboy (w/ Daft Punk),country/gb_daily_totals.html
"9,443,930",JID,"Surround Sound (w/ 21 Savage, Baby Tate)",country/gb_daily_totals.html
"52,180,153",Miley Cyrus,Party In The U.S.A.,country/gb_daily_totals.html
"91,243,660",Coldplay,Yellow,country/gb_daily_totals.html
"9,128,432",Paul Russell,Lil Boo Thang,country/gb_daily_totals.html
"167,129,180",Harry Styles,As It Was,country/gb_daily_totals.html
"88,041,580",SZA,Kill Bill,country/gb_daily_totals.html
"6,583,802",Travis Scott,FE!N,country/gb_daily_totals.html
"6,107,495",Travis Scott,MY EYES,country/gb_daily_totals.html
"919,232",Artemas,if u think i'm pretty,country/gb_daily_totals.html
"19,350,895",The Lumineers,Ophelia,country/gb_daily_totals.html
"60,479,818",Coldplay,Viva La Vida,country/gb_daily_totals.html
"70,008,245",Eminem,Without Me,country/gb_daily_totals.html
"102,180",K,Trap - Heaven Or Hell,country/gb_daily_totals.html
"9,627,052",Kanye West,Homecoming (w/ Chris Martin),country/gb_daily_totals.html
"103,828,808",Arctic Monkeys,505,country/gb_daily_totals.html
"13,345,483",Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,country/gb_daily_totals.html
"43,382,966",Peggy Gou,(It Goes Like) Nanana - Edit,country/gb_daily_totals.html
"99,809,163",Sam Fender,Seventeen Going Under,country/gb_daily_totals.html
"11,576,398",Kanye West,All Falls Down (w/ Syleena Johnson),country/gb_daily_totals.html
"54,631,910",Kendrick Lamar,All The Stars (w/ SZA),country/gb_daily_totals.html
"94,579,904",OneRepublic,I Ain't Worried,country/gb_daily_totals.html
"106,399,119",Arctic Monkeys,Fluorescent Adolescent,country/gb_daily_totals.html
"5,013,190",Drake,Practice,country/gb_daily_totals.html
"5,458,349",The Killers,Somebody Told Me,country/gb_daily_totals.html
"230,876,909",The Weeknd,Blinding Lights,country/gb_daily_totals.html
"74,764,948",Eminem,The Real Slim Shady,country/gb_daily_totals.html
"36,729,227",Marvin Gaye,Ain't No Mountain High Enough (w/ Tammi Terrell),country/gb_daily_totals.html
"1,305,635",Bruno Mars,Just the Way You Are,country/gb_daily_totals.html
"66,173,849",OneRepublic,Counting Stars,country/gb_daily_totals.html
"83,929,104",RAYE,Escapism. (w/ 070 Shake),country/gb_daily_totals.html
"48,700,508",Adele,Someone Like You,country/gb_daily_totals.html
"1,083,828",Andrew Underberg,"Loser, Baby (w/ Sam Haft, Keith David, Blake Roman)",country/gb_daily_totals.html
"40,309,762",Adele,Set Fire to the Rain,country/gb_daily_totals.html
"41,570,010",Tory Lanez,The Color Violet,country/gb_daily_totals.html
"37,366,138",Taylor Swift,cardigan,country/gb_daily_totals.html
"79,411,877",Eminem,Lose Yourself,country/gb_daily_totals.html
"4,458,606",Dream Supplier,"Clean Baby Sleep White Noise (Loopable) (w/ Baby Sleeps, Background White Noise)",country/gb_daily_totals.html
"5,668,504",Campbell,Would You (go to bed with me?) (w/ Alcemist),country/gb_daily_totals.html
"23,814,310",TV Girl,Lovers Rock,country/gb_daily_totals.html
"16,202,120",Carly Rae Jepsen,Call Me Maybe,country/gb_daily_totals.html
"36,486,741",The Weeknd,Stargirl Interlude (w/ Lana Del Rey),country/gb_daily_totals.html
"87,316,918",David Guetta,I'm Good (Blue) (w/ Bebe Rexha),country/gb_daily_totals.html
"10,014,706",Eminem,Love The Way You Lie (w/ Rihanna),country/gb_daily_totals.html
"7,315,532",Noah Kahan,Northern Attitude (w/ Hozier),country/gb_daily_totals.html
"34,672,220",Hannah Laing,Good Love (w/ RoRo),country/gb_daily_totals.html
"5,927,076",Hozier,Work Song,country/gb_daily_totals.html
"3,430,553",Noah Kahan,You’re Gonna Go Far,country/gb_daily_totals.html
"78,541,409",Kings of Leon,Sex on Fire,country/gb_daily_totals.html
"742,942",Becky Hill,Never Be Alone (w/ Sonny Fodera),country/gb_daily_totals.html
"49,874,061",Taylor Swift,Don’t Blame Me,country/gb_daily_totals.html
"10,661,315",Bruno Mars,When I Was Your Man,country/gb_daily_totals.html
"16,327,518",Doja Cat,Agora Hills,country/gb_daily_totals.html
"29,023,015",Olivia Rodrigo,bad idea right?,country/gb_daily_totals.html
"1,205,472",Dimitri Vegas & Like Mike,"Thank You (Not So Bad) (w/ Tiësto, Dido, W&W, Dimitri Vegas, Like Mike)",country/gb_daily_totals.html
"627,164",Blake Roman,"Poison - Hazbin Hotel Original Soundtrack (w/ Sam Haft, Andrew Underberg)",country/gb_daily_totals.html
"6,116,500",Mark Ronson,Valerie (w/ Amy Winehouse),country/gb_daily_totals.html
"90,533",Noah Kahan,All My Love,country/gb_daily_totals.html
"118,577,794",The Neighbourhood,Sweater Weather,country/gb_daily_totals.html
"82,305,084",Queen,Don't Stop Me Now - Remastered 2011,country/gb_daily_totals.html
"25,451,626",Kanye West,Gold Digger (w/ Jamie Foxx),country/gb_daily_totals.html
"1,507,032",Skepta,Gas Me Up (Diligent),country/gb_daily_totals.html
"46,073,056",Elton John,I'm Still Standing,country/gb_daily_totals.html
"33,863,910",Snow Patrol,Chasing Cars,country/gb_daily_totals.html
"175,871,246",Oasis,Wonderwall - Remastered,country/gb_daily_totals.html
"26,714,700",Morgan Wallen,Last Night,country/gb_daily_totals.html
"6,521,039",Linkin Park,In the End,country/gb_daily_totals.html
"15,157,810",Drake,IDGAF (w/ Yeat),country/gb_daily_totals.html
"7,400,156",Akon,Smack That (w/ Eminem),country/gb_daily_totals.html
"76,647,785",Fleetwood Mac,Go Your Own Way - 2004 Remaster,country/gb_daily_totals.html
"4,384,026",Mason,Perfect (Exceeder) (w/ Princess Superstar),country/gb_daily_totals.html
"47,366,659",Florence + The Machine,You've Got The Love,country/gb_daily_totals.html
"88,005",Little Simz,Mood Swings,country/gb_daily_totals.html
"3,413,000",Creedence Clearwater Revival,Fortunate Son,country/gb_daily_totals.html
"87,576",NewEra,Birds In The Sky,country/gb_daily_totals.html
"21,566,485",Taylor Swift,Lover,country/gb_daily_totals.html
"32,495,798","Tyler, The Creator",See You Again (w/ Kali Uchis),country/gb_daily_totals.html
"811,461",Justin Timberlake,Selfish,country/gb_daily_totals.html
"22,931,921",Imagine Dragons,Demons,country/gb_daily_totals.html
"4,026,009",Rihanna,Only Girl (In The World),country/gb_daily_totals.html
"34,739,389",Tame Impala,The Less I Know The Better,country/gb_daily_totals.html
"1,853,641",Creedence Clearwater Revival,Have You Ever Seen The Rain,country/gb_daily_totals.html
"39,416,265",Two Door Cinema Club,What You Know,country/gb_daily_totals.html
"10,634,130",Travis Scott,I KNOW ?,country/gb_daily_totals.html
"7,383,808",The Cranberries,Zombie,country/gb_daily_totals.html
"172,687,326",Post Malone,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee),country/gb_daily_totals.html
"42,677,780",Eminem,Mockingbird,country/gb_daily_totals.html
"97,195,485",Bastille,Pompeii,country/gb_daily_totals.html
"1,838,787",Megan Thee Stallion,HISS,country/gb_daily_totals.html
"1,645,213",50 Cent,Baby By Me (w/ Ne-Yo),country/gb_daily_totals.html
"10,444,384",Stereophonics,Dakota,country/gb_daily_totals.html
"586,312",Andrew Underberg,"Hell’s Greatest Dad (w/ Sam Haft, Jeremy Jordan, Amir Talai, Erika Henningsen, Kimiko Glenn)",country/gb_daily_totals.html
"3,106,737",Noah Kahan,Dial Drunk,country/gb_daily_totals.html
"617,616",Dylan Gossett,Coal,country/gb_daily_totals.html
"1,669,389",Journey,Don't Stop Believin' (2022 Remaster),country/gb_daily_totals.html
"4,548,826",Luke Combs,Fast Car,country/gb_daily_totals.html
